rtid,tid,from,to
1001320178209214464,1001319821210877952,141093982,85462891
1001320191924453376,1001319821210877952,992254358510231554,85462891
1001320231770312709,1001319821210877952,2993443266,85462891
1001320240549003264,1001294221066756096,138480736,332188446
1001320276418813952,1001319821210877952,798113604,85462891
1001320279107297280,1001319821210877952,581527148,85462891
1001320280852070401,1001319821210877952,1510718468,85462891
1001320321146699776,1001319821210877952,721429232954511361,85462891
1001320343192068096,1001319821210877952,746711961677725696,85462891
1001320349152112640,1001180489171038208,315651231,1368737382
1001320376029204481,1001319821210877952,3296721918,85462891
1001320405821468673,1001319821210877952,3286380114,85462891
1001320470581362689,1001319821210877952,282619022,85462891
1001320531281432576,1001319821210877952,3146779211,85462891
1001320531776319488,1001141306775687175,98343181,296612629
1001320571752337408,1001319821210877952,781093676185292801,85462891
1001320577871704064,1001319821210877952,502070185,85462891
1001320603377328128,1001319821210877952,1022696210,85462891
1001320606325854210,1001319821210877952,1384626162,85462891
1001320630967386112,1001319821210877952,930271070,85462891
1001320652333137921,1001319821210877952,517566421,85462891
1001320675473227781,1001319821210877952,490397571,85462891
1001320725112807424,1001319821210877952,995895483389304832,85462891
1001320748118458369,1001319821210877952,68953816,85462891
1001320765449428992,1001319821210877952,952589477125357568,85462891
1001320785284337665,1001319821210877952,125360983,85462891
1001320818444419072,1001319821210877952,1662964747,85462891
1001320831841005568,1001319821210877952,152694800,85462891
1001320842834280448,1001319821210877952,970502956528361472,85462891
1001320875252006912,1001319821210877952,3265840627,85462891
1001320928582619136,1001319821210877952,987569213224116224,85462891
1001320972194992128,1001319821210877952,4367214918,85462891
1001321010270879744,1001274651664928768,2391248486,50279201
1001321036372045828,1001319821210877952,983416919834353664,85462891
1001321115447279617,1001274651664928768,898807751362490368,50279201
1001321136540434432,1001319821210877952,959145747458310144,85462891
1001321137274372097,1001319821210877952,120035507,85462891
1001321151983828992,1001319821210877952,813890167983325184,85462891
1001321201489211394,1001180489171038208,248606734,1368737382
1001321212843249664,1001319821210877952,4743197604,85462891
1001321243943956480,1001319821210877952,826101166043971586,85462891
1001321275891974145,1001310785866362884,739213365239648256,102058620
1001321298688012289,1000997624948944896,974528103572652032,1153045459
1001321331210600449,1001319821210877952,34252717,85462891
1001321354241630209,1001321091392978944,2999494464,74906650
1001321363758501888,1001319821210877952,371741390,85462891
1001321418196316160,1001319821210877952,2598966636,85462891
1001321422684278784,1001319821210877952,129110133,85462891
1001321464140783616,1001274651664928768,733910621792538624,50279201
1001321467164876801,1001319821210877952,815564921282895873,85462891
1001321494981492736,1001319821210877952,17682230,85462891
1001321500761190400,1001319821210877952,2916817319,85462891
1001321502376013824,1001319821210877952,842590801607647233,85462891
1001321529978839042,1001319821210877952,446175979,85462891
1001321619489480706,1001319821210877952,150261584,85462891
1001321643313020929,816560747962597376,3226146738,50279201
1001321677660213248,1001308420497117189,2697054224,141208596
1001321678822039552,1001180489171038208,1037302638,1368737382
1001321713332703232,1001319821210877952,991314134686994432,85462891
1001321838796926976,1001319821210877952,374992192,85462891
1001321871399313409,1001319821210877952,815421568016904193,85462891
1001321881570443264,1001274651664928768,298393347,50279201
1001321924771827712,1001274651664928768,190158700,50279201
1001321957307047938,1001294221066756096,160134185,332188446
1001322064861515776,1001319821210877952,765589177,85462891
1001322072142856196,1000997624948944896,909328777380978688,1153045459
1001322075792007169,1001313005726973953,1867032180,2580847728
1001322083765268480,1001319821210877952,805805630825132033,85462891
1001322089742249990,1001312708896030722,1867032180,2580847728
1001322093655441408,1001180489171038208,806577668443570176,1368737382
1001322169811456002,1001180489171038208,845711171839766529,1368737382
1001322207820238849,1001310785866362884,139481241,102058620
1001322211657986048,1001319821210877952,2287485362,85462891
1001322245631893504,1001319821210877952,103538491,85462891
1001322295929942016,1001274651664928768,143344201,50279201
1001322307044884480,1000997624948944896,981378380359716864,1153045459
1001322312245956608,1001319821210877952,39482335,85462891
1001322343824674816,1001319821210877952,209191392,85462891
1001322349252067328,1001319821210877952,4831889009,85462891
1001322380696866816,1001274651664928768,770899045908819968,50279201
1001322396408659969,1001274651664928768,2359140223,50279201
1001322397402783744,1001319821210877952,737666220770484231,85462891
1001322489648107520,1001319821210877952,2878477640,85462891
1001322496686084097,1001319821210877952,520127449,85462891
1001322555163070464,1001180489171038208,43140612,1368737382
1001322603003498497,1001319821210877952,144080920,85462891
1001322640131416064,1001319821210877952,988444290509664258,85462891
1001322640798138368,1001294221066756096,993846143279771648,332188446
1001322651367899136,1001319821210877952,1556149196,85462891
1001322666136080384,1001274651664928768,136569966,50279201
1001322670019854336,1001319821210877952,236830995,85462891
1001322707479228416,1001180489171038208,996322502707109888,1368737382
1001322808092213248,1001319821210877952,877542045707112449,85462891
1001322822805827584,1001108949167325184,997339919600123904,141208596
1001322891760226304,1001319821210877952,996322502707109888,85462891
1001322949054382080,1001310207379681287,3446776212,141208596
1001322984181813248,1000997624948944896,280396564,1153045459
1001323009150537728,1001319821210877952,1704876769,85462891
1001323024094658560,1001319821210877952,1131878822,85462891
1001323042557972480,1001085541671100418,191375280,59983585
1001323068445413376,1001319821210877952,783278080240398336,85462891
1001323071666470912,1001319821210877952,1662266550,85462891
1001323092562427905,1001292216961155072,2475258492,936695288
1001323121561894914,1000997624948944896,756396406752043009,1153045459
1001323187722858496,1001310785866362884,143344201,102058620
1001323213140324353,1001180489171038208,1907029818,1368737382
1001323239136673792,1001319821210877952,3008852299,85462891
1001323245239332864,1001180489171038208,961238997249884161,1368737382
1001323278005190656,1001306594586447872,3062764038,372399552
1001323285575946240,1000997624948944896,780285993085722624,1153045459
1001323286003728384,1001319821210877952,961238997249884161,85462891
1001323296158371845,1001180489171038208,278682110,1368737382
1001323303695368192,1000905684974817280,941704966082666496,2436753176
1001323303989121024,1001274651664928768,314116494,50279201
1001323323064664064,1000905758505086976,941704966082666496,2436753176
1001323334020157441,1000905787194134534,941704966082666496,2436753176
1001323344933765120,1000905815165952000,941704966082666496,2436753176
1001323375061385216,1000905892576026625,941704966082666496,2436753176
1001323407693242369,1001319821210877952,746948098837065728,85462891
1001323432905134080,1001319821210877952,868045011757170692,85462891
1001323483207352320,1001270512482316289,210356466,39462584
1001323532909883392,1000997624948944896,2930904883,1153045459
1001323560906899457,1001173129131999232,941704966082666496,2436753176
1001323571300335618,1001173384967872516,941704966082666496,2436753176
1001323582075502592,1001173466471587840,941704966082666496,2436753176
1001323591911198720,1001173750941822976,941704966082666496,2436753176
1001323592833880064,1001319821210877952,778075157294231552,85462891
1001323619119644672,1001319821210877952,627199799,85462891
1001323627629789185,1001174157365686272,941704966082666496,2436753176
1001323647749910529,1001174719142346752,941704966082666496,2436753176
1001323666469076992,1001174934024994817,941704966082666496,2436753176
1001323671628206080,1000997624948944896,928311582085582848,1153045459
1001323693161828357,1001319821210877952,1062278047,85462891
1001323700195545088,1001319821210877952,754708941611859968,85462891
1001323710081531904,1001141306775687175,2511624290,296612629
1001323725742993408,1001085541671100418,815848653298364416,59983585
1001323744319553536,1001319821210877952,2190865543,85462891
1001323752280358912,1001319821210877952,96691829,85462891
1001323760253747200,1001274651664928768,1690152062,50279201
1001323888469422081,1001319821210877952,113650393,85462891
1001323898254737408,1001319821210877952,93206903,85462891
1001323898971963392,1001319821210877952,901221846,85462891
1001323943813304320,1001319821210877952,31372649,85462891
1001323969163677697,1001319821210877952,173778886,85462891
1001324007843549185,1001310785866362884,956072218420764677,102058620
1001324018174119936,1001319821210877952,150990059,85462891
1001324062369460224,1001108949167325184,973887035806121985,141208596
1001324110750797824,1001319821210877952,751149549448785924,85462891
1001324177805193218,1001319821210877952,801408457433759744,85462891
1001324179046612992,1001310207379681287,845711171839766529,141208596
1001324247078391808,1000997624948944896,3094920789,1153045459
1001324274563530753,1001180489171038208,390548162,1368737382
1001324340967751680,1001319821210877952,997425598514515968,85462891
1001324369144987648,1001319821210877952,4146665113,85462891
1001324422463012869,1001319821210877952,170224017,85462891
1001324531015860229,1001319821210877952,243976392,85462891
1001324531833716736,1001319821210877952,860128695603740673,85462891
1001324634657058816,1001319821210877952,162748565,85462891
1001324641988759553,1001324264404979712,142023476,100685198
1001324880644755456,1001319821210877952,418532444,85462891
1001324887082811394,1000997624948944896,809991150098644992,1153045459
1001324911414067201,1001319821210877952,948931678625456129,85462891
1001325064925593600,1001319821210877952,1366646221,85462891
1001325095938412544,1001310785866362884,2305437156,102058620
1001325131287875585,1001323179380387840,905417496852799488,2765228310
1001325239681339392,1001324981911830528,128591102,70355674
1001325244072607744,1001319821210877952,717070265688072192,85462891
1001325294341390341,1001180489171038208,426646676,1368737382
